age,gender,split,final
31,W,1:56:07,4:08:31
41,M,1:57:55,4:09:47
37,M,2:05:02,4:26:50
55,W,1:56:58,4:34:34
31,W,1:54:10,4:11:25
32,M,1:56:44,4:28:32
27,M,2:00:17,4:25:32
25,M,1:33:57,4:08:40
50,M,1:48:14,4:26:27
32,M,2:08:05,4:49:12
35,W,1:57:57,4:09:48
31,M,1:57:14,4:27:35
36,W,2:01:52,4:50:47
40,M,1:53:39,4:28:30
29,M,1:45:25,4:25:31
28,M,1:58:58,4:53:18
37,M,2:01:26,4:47:53
27,W,1:53:39,4:28:30
29,M,1:50:35,4:09:19
43,W,1:58:41,4:31:48
34,W,1:57:00,4:44:59
30,W,2:07:34,4:46:09
26,M,1:46:22,4:57:08
51,M,2:04:14,4:53:49
31,W,2:00:39,4:31:41
45,M,1:58:42,4:31:48
45,M,1:56:06,4:48:14
48,M,2:05:52,4:45:40
45,M,1:51:27,4:45:43
35,M,1:50:28,4:11:21
31,W,1:54:44,4:26:52
30,W,1:49:44,4:26:06
41,M,1:43:01,4:08:42
25,M,2:01:07,4:26:13
41,W,2:03:17,4:08:17
37,W,1:55:43,4:25:37
47,M,1:57:31,4:28:01
44,W,2:04:17,4:25:58
52,M,2:04:16,4:25:58
50,W,2:04:17,4:25:58
43,W,2:04:17,4:25:58
47,W,2:04:17,4:25:58
27,M,1:53:22,4:47:22
23,W,1:53:29,4:46:15
39,M,1:51:07,4:28:09
40,M,2:01:14,4:58:02
53,M,1:46:20,4:08:43
52,M,1:49:22,4:08:16
42,W,2:02:28,4:27:33
45,M,1:56:19,4:27:05
19,M,1:50:30,4:46:30
50,M,1:56:16,4:53:27
39,W,2:00:47,4:29:58
40,M,1:56:23,4:08:10
34,W,1:58:45,4:48:35
37,W,1:51:42,4:09:25
47,M,1:56:20,4:27:09
39,M,1:50:21,4:26:54
43,M,1:53:35,4:25:33
63,M,2:03:14,4:29:21
43,M,2:01:13,4:36:43
65,M,1:57:55,4:11:26
34,M,2:02:00,4:28:27
37,W,2:04:12,4:32:49
46,M,1:52:12,4:26:57
36,M,1:58:28,4:26:09
50,M,1:49:10,4:09:56
55,M,1:57:03,4:31:49
34,M,1:57:09,4:29:26
42,M,1:56:06,4:11:10
38,W,1:56:05,4:11:10
60,M,1:55:40,4:47:26
42,W,2:03:53,4:54:39
47,M,1:54:29,4:26:36
49,M,2:00:03,4:29:14
46,W,1:57:20,4:46:31
31,W,2:02:47,4:27:45
32,M,1:54:44,4:56:46
47,M,1:59:39,4:25:46
28,W,1:50:33,4:28:10
30,W,2:02:57,4:32:19
45,M,1:58:25,4:25:28
36,M,1:43:05,4:09:10
29,M,1:44:29,4:09:39
32,W,1:56:29,4:27:52
29,M,1:57:37,4:08:49
40,M,1:55:26,4:27:27
30,W,2:02:04,4:55:28
43,M,1:42:38,4:08:51
26,M,1:57:07,4:27:24
47,W,2:00:40,4:27:34
33,W,1:58:49,4:26:14
52,M,1:53:57,4:30:38
41,M,2:01:36,4:58:03
21,M,1:46:15,4:11:32
28,M,1:56:57,4:29:29
26,W,1:57:08,4:27:24
42,W,1:58:33,4:48:19
49,M,1:59:28,4:29:17
44,M,1:53:38,4:56:03
53,M,1:59:33,4:46:22
42,W,1:57:03,4:29:30
41,W,2:06:48,5:00:22
46,W,1:58:35,4:45:56
31,M,1:53:55,4:26:28
48,M,1:56:42,4:45:11
53,M,1:56:59,4:29:29
29,W,1:58:25,4:26:07
50,M,1:56:28,4:11:35
38,M,2:02:06,4:53:29
53,M,2:01:30,4:36:15
35,W,1:56:58,4:25:52
47,M,2:03:37,4:55:01
37,W,1:56:46,4:26:32
24,W,2:01:10,4:48:56
26,M,1:53:14,4:27:44
42,W,1:57:38,4:30:19
48,M,1:58:00,4:34:38
28,M,1:58:24,4:26:07
70,M,1:57:30,4:27:41
28,W,2:06:32,4:51:49
34,W,1:56:31,4:27:06
59,M,1:57:30,4:45:36
27,W,2:02:44,4:49:35
45,M,1:53:55,4:49:09
53,M,1:58:42,4:29:01
18,M,1:46:10,4:45:15
37,M,1:59:50,4:26:03
50,M,1:56:09,4:27:50
55,M,1:52:24,4:26:38
38,W,2:06:32,4:51:48
55,M,2:04:48,4:55:53
38,M,1:53:36,4:29:35
36,W,2:01:00,4:49:23
41,M,1:54:58,4:29:04
30,M,1:57:18,4:30:31
42,M,2:02:37,4:46:13
52,W,1:58:07,4:30:06
31,M,1:57:20,4:08:50
42,W,1:52:01,4:27:21
35,M,2:04:10,4:26:23
41,W,1:59:34,4:50:39
43,W,2:02:32,4:11:38
30,M,2:04:24,4:46:21
44,M,1:55:28,4:30:37
34,W,2:03:12,4:25:53
33,M,1:59:56,4:28:35
50,W,1:55:47,4:29:34
47,M,2:01:18,4:30:29
42,M,1:57:00,4:30:16
57,M,1:57:55,4:48:20
42,M,2:00:39,4:50:08
37,M,2:02:01,4:28:16
35,M,2:05:24,4:52:51
61,M,1:59:31,4:12:20
59,W,2:01:53,4:49:12
43,M,1:50:57,4:25:47
55,M,2:00:16,4:28:00
29,W,1:56:17,4:27:13
60,M,2:01:04,4:28:09
54,M,2:02:28,4:11:19
44,W,2:02:27,4:32:43
56,M,1:53:27,4:26:48
33,M,1:57:59,4:36:58
39,M,2:00:01,4:09:34
41,W,2:01:39,4:28:10
37,W,1:55:42,4:45:43
21,W,1:59:50,4:29:44
57,M,1:58:55,4:10:37
34,M,1:56:28,4:25:40
29,W,2:01:47,4:26:03
35,W,1:57:16,4:47:51
48,W,2:03:39,4:46:01
34,M,1:57:44,4:11:03
36,M,2:03:27,4:30:14
35,W,2:02:05,4:28:04
38,M,1:57:11,4:29:51
50,M,2:05:02,4:48:51
49,W,1:56:34,4:33:35
43,M,1:52:27,4:25:39
29,M,1:56:01,4:29:21
46,M,1:59:08,4:28:58
44,M,1:52:00,4:27:45
37,M,1:56:50,4:29:24
38,M,1:55:34,4:31:50
42,M,2:03:14,4:08:58
25,W,1:59:30,4:54:54
24,W,1:56:12,4:29:00
36,M,1:56:11,4:47:11
50,M,2:03:16,4:47:48
29,W,1:56:40,4:26:40
37,W,2:01:52,4:51:21
33,W,1:54:12,4:27:23
49,M,1:47:00,4:25:36
46,M,1:54:01,4:46:42
43,M,1:59:03,4:56:21
41,M,2:01:37,4:50:33
53,M,2:00:21,4:29:54
29,M,1:57:00,4:28:50
32,M,1:55:53,4:48:55
37,W,1:57:51,4:11:35
46,M,1:53:33,4:52:18
50,W,1:51:49,4:45:55
33,M,1:55:07,4:26:26
37,M,1:59:36,4:55:11
48,M,1:56:29,4:25:57
53,M,2:05:08,4:45:33
46,M,1:59:42,4:27:23
26,W,1:53:53,4:11:47
40,M,1:54:59,4:28:16
24,M,2:03:14,4:27:09
35,M,1:53:06,4:28:15
31,W,2:00:14,4:45:54
55,M,1:56:11,4:11:29
61,M,2:00:03,4:27:39
26,M,1:48:14,4:45:32
29,W,2:01:28,4:34:18
45,M,1:55:41,4:11:02
24,M,1:50:40,4:10:35
24,M,1:59:58,4:30:23
32,M,1:55:34,4:30:38
33,W,1:45:07,4:09:48
75,W,1:58:44,4:28:31
43,M,1:59:38,4:28:30
36,W,1:56:05,4:28:46
53,M,1:59:16,4:26:10
47,W,1:59:25,4:27:02
50,M,1:44:04,4:09:21
25,W,1:52:52,4:26:13
25,M,2:01:54,4:48:45
55,M,2:08:02,5:00:46
29,W,2:02:54,4:29:02
43,M,1:55:34,4:25:51
43,M,1:59:05,4:26:40
39,M,1:55:00,4:45:38
33,M,1:56:54,4:49:43
41,M,2:02:23,4:25:53
30,M,2:01:21,4:51:08
46,M,2:00:52,4:28:38
44,M,2:02:23,4:25:53
58,M,1:47:19,4:09:31
34,M,1:47:04,4:27:54
40,M,2:03:21,4:26:49
41,M,1:46:41,4:27:36
46,W,2:00:02,4:11:26
47,M,1:55:56,4:27:21
39,W,2:04:49,4:32:26
42,M,2:02:16,4:29:10
50,M,1:55:11,4:09:19
43,M,1:56:32,4:34:11
43,M,2:01:15,4:27:05
64,M,1:54:13,4:30:14
44,M,1:50:22,4:27:11
43,W,1:59:52,4:29:50
25,M,1:55:27,4:34:10
32,M,2:02:41,4:11:02
29,W,2:00:39,4:37:35
38,M,2:00:38,4:37:35
44,M,1:53:40,4:29:29
48,M,1:56:57,4:33:43
47,M,1:58:43,4:28:13
27,M,1:57:02,4:30:29
40,M,1:49:51,4:08:58
42,M,1:50:21,4:09:12
33,M,1:48:11,4:11:11
33,M,1:51:01,4:09:20
49,W,2:05:51,4:08:37
45,M,1:56:21,4:27:12
32,W,2:01:50,4:33:26
51,M,1:56:36,4:32:22
47,M,1:49:51,4:08:59
42,M,1:51:53,4:27:13
36,W,1:49:23,4:25:49
36,M,1:57:43,4:27:47
29,W,2:01:25,4:26:32
42,M,1:55:07,4:50:14
44,W,2:01:05,4:29:55
35,W,2:00:56,4:32:27
46,W,2:08:02,4:09:50
37,M,2:00:03,4:26:15
27,W,2:03:31,4:48:05
50,W,1:57:25,4:11:35
41,M,2:01:05,4:46:01
18,W,1:57:45,4:27:47
40,M,1:43:25,4:09:16
30,W,1:54:51,4:27:33
29,W,2:03:30,4:59:34
52,M,1:56:49,4:27:54
42,M,2:05:11,4:58:20
49,M,2:02:23,4:26:17
45,M,1:56:22,4:50:15
39,W,2:00:27,4:46:00
30,M,2:02:53,4:32:29
51,M,1:54:49,4:26:05
37,W,2:01:41,4:56:36
41,M,2:02:05,4:36:25
35,W,2:01:31,4:47:54
45,W,2:02:13,4:25:58
44,M,1:54:38,4:11:35
45,W,1:57:10,4:27:58
39,W,1:56:02,4:25:57
39,M,1:56:57,4:11:44
31,M,1:58:26,4:45:54
51,W,2:02:01,4:09:37
69,M,2:04:23,4:27:02
35,M,2:00:04,4:12:32
29,M,1:55:58,4:27:50
47,M,1:56:31,4:50:27
44,M,1:40:13,4:10:54
34,M,1:41:55,4:09:39
50,M,1:55:04,4:12:08
24,M,1:53:05,4:29:35
56,M,1:53:03,4:11:53
62,M,2:00:02,4:35:34
50,M,1:58:07,4:48:27
29,M,2:03:30,4:49:54
30,M,2:05:14,4:52:01
57,M,2:00:43,4:11:53
46,W,2:00:30,4:26:58
48,M,2:05:34,4:34:33
50,W,2:02:24,4:31:19
45,M,1:54:04,4:27:00
28,W,1:55:45,4:11:55
34,W,1:58:12,4:47:31
41,M,2:02:11,4:13:18
51,M,1:53:42,4:11:24
26,W,2:00:34,4:33:28
42,M,1:59:18,4:29:32
43,M,2:08:43,4:34:01
35,M,1:57:55,4:50:03
39,M,1:50:31,4:27:32
30,M,2:00:21,4:31:09
54,W,1:59:29,4:47:16
35,W,2:03:26,4:31:57
30,M,1:58:47,4:28:24
30,M,1:54:48,4:12:08
37,M,1:59:18,4:47:00
55,M,2:01:35,4:30:56
35,W,2:01:59,4:47:04
50,M,1:54:53,4:09:58
38,M,2:01:44,4:49:05
43,M,1:54:50,4:47:07
39,M,2:00:31,4:46:54
35,W,2:04:02,4:26:30
27,M,1:54:57,4:29:33
33,M,1:55:23,4:29:38
55,W,1:56:51,4:26:04
40,M,1:59:20,4:34:40
31,W,1:52:52,4:12:33
44,M,2:00:31,4:46:54
26,M,1:50:42,4:27:12
34,M,1:59:54,4:45:59
40,M,2:05:46,4:49:20
52,M,2:01:45,5:04:21
29,W,1:57:31,4:34:40
45,M,2:01:29,4:32:18
34,M,2:04:05,4:46:14
59,W,1:55:30,4:12:50
30,W,1:46:51,4:11:55
25,W,1:59:50,4:27:07
54,M,1:53:28,4:09:59
30,W,2:03:20,4:34:31
30,M,1:51:37,4:27:34
33,M,1:56:39,4:30:01
31,M,1:57:14,4:30:22
30,M,1:58:33,4:46:12
38,M,2:07:38,4:28:26
39,M,1:48:39,4:11:27
38,M,1:55:03,4:28:17
39,W,2:00:11,4:31:53
27,W,2:01:21,4:51:34
31,M,1:55:46,4:36:29
41,M,2:05:36,4:34:14
50,W,2:05:31,4:46:15
40,M,1:48:10,4:26:12
29,W,2:06:47,4:52:19
35,W,2:00:04,4:33:51
46,M,1:55:40,4:26:24
30,W,2:07:32,4:48:07
57,M,1:52:48,4:26:37
38,W,1:58:55,4:34:35
48,M,1:55:27,4:46:18
36,W,2:02:05,4:50:22
53,M,1:56:36,4:29:44
42,W,2:06:59,4:32:17
27,W,1:54:26,4:09:54
27,W,1:50:55,4:29:15
29,M,1:54:25,4:09:54
25,W,2:02:47,4:46:56
47,M,1:59:32,4:30:36
32,M,1:53:45,4:30:03
40,M,1:42:05,4:09:53
42,M,1:58:52,4:50:54
25,W,2:05:15,4:52:18
41,M,1:52:29,4:26:21
39,M,2:06:48,5:01:19
51,M,2:03:52,4:53:55
46,M,1:49:50,4:28:05
66,M,1:49:03,4:09:41
49,M,2:01:31,4:29:11
36,M,1:55:02,4:09:08
39,W,2:00:52,4:09:16
28,M,2:03:19,4:32:00
29,W,1:56:23,4:27:24
36,M,1:59:13,4:27:35
48,M,2:08:40,4:27:17
55,M,1:59:32,4:36:01
35,M,1:54:45,4:32:13
52,M,1:48:39,4:27:15
47,M,1:57:29,4:26:27
42,M,2:15:00,4:09:52
33,M,2:01:44,4:31:42
46,W,1:59:54,4:27:50
44,W,2:00:18,4:28:28
40,M,1:50:04,4:27:26
35,M,1:55:06,4:27:10
38,M,1:56:59,4:28:19
47,M,1:55:06,4:27:10
40,M,2:00:51,4:09:17
48,W,1:54:23,4:27:15
37,M,1:56:29,4:31:29
31,W,1:59:20,4:34:04
33,W,1:57:16,4:28:32
45,M,1:58:16,4:32:30
41,M,1:57:44,4:27:41
30,W,1:57:54,4:29:26
47,M,2:01:13,4:29:18
24,W,1:55:47,4:31:05
52,W,2:01:06,4:26:39
35,M,1:57:26,4:31:30
45,M,1:51:17,4:27:20
51,W,2:00:05,4:29:05
51,M,1:48:48,4:10:21
27,W,1:59:27,4:29:16
39,M,2:02:08,4:51:37
38,M,1:56:16,4:31:32
36,W,1:56:29,4:28:55
33,M,1:55:38,4:46:40
42,M,1:55:07,4:26:37
51,M,1:59:26,4:46:39
37,W,1:59:30,4:26:36
38,M,1:57:22,4:36:24
34,M,1:54:10,4:10:32
45,W,1:56:22,4:29:20
46,M,1:54:06,4:31:16
35,M,1:58:49,4:31:40
56,M,1:56:56,4:48:40
36,W,2:02:58,4:27:37
44,M,1:54:16,4:49:04
35,M,2:05:09,4:32:40
40,M,1:57:23,4:30:14
36,M,1:52:44,4:50:58
47,M,1:54:31,4:30:35
26,M,2:01:37,4:11:55
31,M,2:03:01,4:30:33
58,M,2:01:42,4:32:53
45,M,1:56:28,4:30:20
55,M,1:52:38,4:09:55
54,M,1:54:30,4:30:34
31,M,1:59:01,4:48:37
58,M,1:57:13,4:49:55
54,M,1:53:16,4:30:21
32,W,2:04:49,4:30:35
25,W,1:54:48,4:31:38
31,M,1:59:02,4:30:09
41,W,1:58:10,4:32:44
36,M,1:56:53,4:11:56
54,M,1:58:37,4:47:13
51,W,1:58:22,4:10:22
35,M,1:58:56,4:56:51
42,M,2:01:23,4:47:47
42,M,1:56:07,4:50:54
47,W,1:59:52,4:29:41
58,M,2:07:36,4:54:02
39,M,1:50:58,4:26:46
35,W,1:57:07,4:47:47
41,W,2:07:35,4:54:02
27,W,1:53:55,4:28:05
67,M,1:59:11,4:31:21
62,W,2:00:57,4:38:36
43,M,2:02:54,4:27:09
34,M,1:52:13,4:47:16
39,M,1:54:53,4:26:46
28,M,1:54:30,4:28:45
44,M,2:00:44,4:12:24
37,M,1:54:55,4:29:38
33,M,1:48:22,4:30:16
33,W,1:59:27,4:26:55
44,W,1:50:59,4:28:12
50,M,2:03:04,4:47:01
49,M,1:58:02,4:28:40
39,W,2:01:14,4:36:37
41,M,1:55:44,4:29:06
40,M,2:00:35,4:28:10
51,M,1:59:40,4:36:06
48,M,1:48:27,4:11:33
43,M,2:00:43,4:12:26
62,M,1:51:43,4:46:52
39,M,1:54:09,4:10:21
27,W,1:56:58,4:32:03
29,W,2:00:26,4:30:35
26,M,1:58:06,4:46:36
29,W,1:53:49,4:47:53
50,M,1:56:43,4:09:42
44,W,2:02:00,4:28:40
41,W,1:59:35,4:30:43
45,W,2:01:59,4:28:40
49,M,1:51:28,4:28:22
42,W,1:58:22,4:54:20
27,M,1:56:58,4:32:04
38,M,2:01:09,4:27:14
37,M,1:58:12,4:30:56
46,W,1:57:01,4:28:46
34,M,1:51:40,4:30:35
46,M,1:53:11,4:32:50
47,M,2:00:49,4:51:13
48,M,2:02:19,4:55:22
38,M,1:56:25,4:38:44
56,M,2:00:43,4:57:22
39,M,2:03:16,4:28:06
41,W,1:56:25,4:38:44
49,M,1:49:31,4:11:05
48,W,1:59:44,4:29:54
62,M,1:58:40,4:30:59
32,M,1:55:53,4:11:33
54,M,1:57:18,4:31:36
40,M,2:04:22,4:47:35
54,M,2:00:01,4:27:18
40,W,1:59:12,4:27:00
30,W,1:54:38,4:47:01
32,M,1:52:24,4:13:20
34,W,1:56:26,4:29:39
59,M,2:00:06,4:51:00
31,M,1:52:45,4:11:24
39,M,1:51:03,4:46:35
50,W,1:59:12,4:27:00
32,M,1:47:33,4:26:47
49,W,1:57:42,4:27:42
34,M,1:58:18,4:12:33
26,W,1:58:58,4:10:13
29,M,1:55:23,4:30:38
46,W,2:05:20,4:59:59
50,M,1:55:06,4:38:46
32,M,1:46:35,4:29:07
38,W,1:58:18,4:35:22
47,M,2:01:59,4:32:19
36,W,1:58:18,4:35:22
50,M,1:57:55,4:27:09
31,M,1:46:37,4:13:49
32,M,2:01:52,4:26:59
33,M,1:53:54,4:30:38
32,W,2:00:41,4:10:40
23,M,1:54:27,4:28:28
57,M,1:59:53,4:27:20
33,M,1:56:39,4:29:33
40,M,2:01:24,4:26:53
35,M,1:56:41,4:57:13
49,W,2:04:04,4:26:52
35,M,1:52:19,4:13:04
27,W,2:01:08,4:27:49
60,M,1:59:03,4:31:14
46,M,1:51:37,4:27:16
24,W,1:59:52,4:29:54
32,M,2:09:28,4:28:52
18,M,1:44:49,4:27:26
33,M,1:59:52,4:29:54
56,M,1:59:23,4:30:10
41,M,1:55:55,4:28:57
47,W,1:59:36,4:13:35
32,W,1:59:33,4:46:49
47,M,2:00:57,4:48:35
47,M,1:59:35,4:13:36
49,W,1:59:40,4:13:21
46,M,1:59:38,4:13:21
37,W,2:02:25,4:26:52
47,M,1:56:41,4:29:22
39,M,1:48:51,4:11:41
25,W,1:58:18,4:47:31
31,M,1:54:34,4:32:34
35,M,1:59:13,4:33:44
32,W,2:01:16,4:28:41
36,W,2:04:58,4:30:55
55,M,1:56:21,4:52:43
41,M,1:59:29,4:11:26
36,M,2:04:58,4:30:55
37,W,1:53:26,4:13:10
48,W,1:59:40,4:27:19
43,M,1:48:40,4:11:28
55,M,1:58:35,4:48:45
39,W,1:59:37,4:27:19
48,M,1:59:12,4:52:14
36,M,2:04:58,4:30:55
34,W,1:56:02,4:30:23
39,W,1:59:35,4:30:51
45,M,1:56:47,4:52:10
42,M,1:47:17,4:27:04
40,W,2:00:40,4:28:05
36,W,2:00:40,4:28:05
44,W,1:59:11,4:31:37
26,M,1:48:39,4:10:23
38,M,1:59:51,4:29:23
63,M,1:57:19,4:47:12
49,M,2:06:32,4:26:59
35,W,1:59:49,4:58:30
30,M,1:52:29,4:12:20
39,M,1:57:11,4:13:13
50,W,1:54:48,4:26:51
35,M,1:59:37,4:31:12
31,W,1:59:51,4:32:18
52,W,1:59:04,4:27:31
37,M,1:53:25,4:49:01
27,W,1:59:45,4:27:02
57,M,2:03:32,4:29:38
57,M,2:02:02,4:57:27
58,M,1:56:54,4:30:41
44,W,2:02:02,4:57:27
40,M,1:56:34,4:27:03
29,M,1:55:58,4:33:59
44,M,1:57:31,4:47:02
36,M,2:02:22,4:35:13
41,M,1:59:06,4:28:05
27,W,2:02:21,4:35:13
43,W,2:00:24,4:31:41
31,W,2:03:03,4:33:30
41,M,1:57:25,4:47:55
44,M,1:55:48,4:27:15
42,W,1:58:59,4:46:46
56,M,1:57:10,4:27:58
36,W,2:00:52,4:29:21
58,M,1:57:45,4:27:02
49,W,1:58:33,4:30:44
44,M,2:03:58,4:11:54
47,M,1:54:37,4:26:55
40,M,1:52:45,4:10:25
36,W,2:04:36,4:46:51
32,M,2:00:02,4:47:55
63,M,2:02:50,4:46:45
21,M,1:58:29,4:32:13
49,M,1:57:14,4:50:48
46,M,1:57:14,4:50:48
21,M,1:52:19,4:11:57
53,M,1:57:55,4:36:02
33,M,1:59:15,4:35:02
55,M,1:57:50,4:47:53
56,M,1:46:42,4:29:08
27,W,1:56:26,4:27:45
33,M,1:51:54,4:28:51
55,M,2:00:21,4:28:52
43,M,1:53:59,4:11:54
21,M,1:58:30,4:32:13
46,M,1:54:47,4:27:12
29,W,1:58:02,4:30:31
24,M,2:00:22,4:28:52
29,W,1:59:11,4:31:36
48,M,2:00:39,4:49:26
46,M,1:40:37,4:10:34
42,M,1:59:00,4:50:44
44,M,1:56:02,4:27:23
49,M,2:01:41,4:14:08
32,M,1:54:23,4:31:16
35,M,2:01:14,4:38:31
27,M,2:08:28,4:47:14
55,M,1:55:42,4:48:38
41,W,1:58:26,4:38:58
37,M,2:04:12,4:30:00
54,M,2:01:14,4:31:35
64,M,1:59:24,4:31:51
37,M,1:45:05,4:11:17
30,M,2:13:14,4:28:03
37,M,1:59:29,4:47:16
25,W,2:03:22,4:29:12
50,M,1:55:43,4:27:17
40,M,1:46:04,4:12:42
39,M,1:59:58,4:29:23
31,W,2:05:41,4:31:24
51,W,1:53:50,4:11:13
34,W,2:03:01,4:31:24
38,M,1:58:01,4:33:52
39,M,1:54:01,4:11:29
44,M,1:59:41,4:12:09
42,M,1:46:36,4:28:43
45,M,1:49:43,4:10:30
28,M,1:51:17,4:13:50
47,M,1:52:04,4:27:09
37,M,1:48:31,4:27:46
37,M,2:01:12,4:29:18
48,W,2:00:21,4:28:12
50,M,1:50:14,4:28:18
34,M,1:56:35,4:31:41
36,W,2:00:34,4:32:04
49,M,1:57:28,4:33:11
20,M,1:58:20,4:49:10
57,M,2:04:58,4:27:59
32,M,1:55:59,4:32:45
39,M,2:00:56,4:30:25
45,M,1:56:34,4:30:32
46,W,1:57:07,4:30:23
43,M,2:03:38,4:47:19
64,M,1:56:24,4:32:31
41,W,2:03:15,4:31:19
28,M,1:29:28,4:10:28
45,M,2:02:51,4:29:57
28,W,1:51:22,4:12:01
32,M,2:00:26,4:12:13
35,M,2:02:50,4:29:56
45,M,2:03:39,4:57:46
29,M,1:58:58,5:02:15
34,M,1:48:05,4:13:41
35,W,1:58:28,4:52:38
43,W,2:01:49,4:48:27
34,M,2:00:35,4:50:46
38,M,2:02:15,4:47:19
44,M,1:52:21,4:10:09
42,W,2:05:11,4:47:21
37,M,1:56:46,4:29:37
26,W,1:48:59,4:12:32
35,W,2:03:44,4:28:48
39,M,2:05:24,4:50:24
54,M,1:55:24,4:28:25
32,W,2:04:17,4:29:52
38,M,1:55:59,4:51:53
27,M,2:07:40,4:48:41
60,W,1:56:16,4:47:32
43,M,1:56:46,4:11:54
35,W,1:56:00,4:47:33
41,W,2:06:27,4:34:33
30,M,1:49:59,4:49:21
59,M,1:54:51,4:49:34
55,M,1:54:51,4:49:34
55,M,1:57:45,4:27:28
44,M,1:58:25,4:47:47
41,M,1:43:57,4:11:11
40,M,1:47:24,4:11:41
42,M,2:06:34,4:28:23
19,M,2:03:27,4:47:34
39,W,2:04:41,4:32:06
52,M,1:52:47,4:49:47
52,M,1:55:48,4:47:13
39,M,1:55:52,4:30:52
31,M,1:59:10,4:47:23
37,M,1:52:56,4:27:32
32,W,1:56:20,4:28:15
50,W,2:07:08,4:53:43
31,M,1:59:12,4:48:29
31,M,2:02:20,4:48:01
28,W,2:04:07,4:28:16
50,M,2:04:37,4:29:03
53,W,2:04:38,4:29:03
36,W,2:01:44,4:49:57
29,M,2:04:39,4:29:04
30,M,2:13:26,4:53:26
51,M,2:03:45,4:48:11
32,W,1:49:58,4:11:53
36,W,1:58:56,4:32:54
40,M,1:51:43,4:47:48
31,W,2:04:26,4:32:54
27,W,2:04:40,4:29:01
44,M,2:00:02,4:13:05
37,M,1:52:31,4:29:33
50,W,2:01:05,4:28:43
48,M,2:01:05,4:28:43
36,M,1:52:41,4:51:16
42,M,2:00:38,4:47:25
27,M,2:00:10,4:27:28
58,M,1:58:29,4:51:37
29,W,1:56:23,4:29:41
50,M,1:55:35,4:31:54
50,M,2:05:53,4:29:39
42,M,1:53:07,4:27:55
60,M,2:01:06,4:32:00
36,M,1:55:52,4:30:35
50,M,1:57:54,4:48:37
19,M,2:03:59,4:47:38
27,W,2:01:29,4:37:37
43,M,1:55:03,4:12:20
37,W,1:59:53,4:28:22
36,W,1:58:52,4:49:40
40,W,1:55:36,4:30:14
50,M,1:58:17,4:28:35
37,M,1:58:12,4:27:57
38,M,1:55:04,4:47:47
32,W,2:03:48,4:36:52
49,M,2:03:33,4:31:31
55,W,1:59:37,4:31:30
44,M,1:53:02,4:28:10
52,W,1:54:03,4:49:20
44,M,2:01:53,4:28:56
29,W,2:03:12,4:27:58
44,M,2:01:36,4:27:52
31,W,1:59:24,4:52:31
54,W,1:57:49,4:50:16
33,W,2:02:03,4:34:32
47,M,2:04:08,4:49:54
27,M,1:56:19,4:36:48
58,M,1:59:19,4:54:11
35,W,1:59:14,4:31:45
38,W,1:51:18,4:12:32
36,M,2:00:11,4:47:29
45,M,2:00:26,4:32:41
49,M,2:05:04,4:53:55
49,W,2:05:04,4:53:55
28,M,1:57:41,4:28:37
34,M,1:49:34,4:27:48
35,M,1:57:05,4:31:40
31,M,1:59:07,4:30:02
52,M,2:01:59,4:29:39
55,W,1:59:49,4:55:09
35,W,1:59:07,4:32:28
46,M,1:49:51,4:27:52
44,M,2:05:31,4:38:28
33,M,1:59:39,4:32:11
38,M,1:52:54,4:34:10
42,W,2:01:31,4:59:28
27,W,2:01:05,4:29:54
51,M,1:59:49,4:55:09
42,W,2:04:42,5:00:52
45,W,1:54:43,4:28:19
33,M,1:57:55,4:14:24
44,W,1:59:39,4:34:17
37,W,1:51:26,4:11:09
46,W,2:02:42,4:31:36
39,W,2:05:08,4:32:24
56,M,1:53:05,4:11:10
34,M,1:48:34,4:30:51
24,W,1:59:57,4:29:28
58,W,1:59:56,4:29:28
30,W,1:59:59,4:29:57
56,M,1:42:41,4:11:44
40,W,2:02:05,4:28:32
27,W,2:02:17,4:32:43
35,M,1:59:12,4:12:25
32,M,1:55:32,4:29:33
37,W,1:59:03,4:12:59
28,M,2:03:44,4:52:29
24,M,1:43:12,4:11:52
52,M,2:02:26,4:37:20
37,M,1:56:22,4:13:36
53,W,2:02:26,4:37:21
28,M,1:44:39,4:28:05
37,W,1:59:13,4:12:25
26,M,1:58:41,4:32:29
51,W,2:00:55,4:48:45
32,M,1:50:41,4:12:29
28,W,2:04:18,4:32:33
30,W,2:03:05,4:53:31
51,M,1:54:33,4:28:05
43,M,1:55:03,4:12:35
34,M,1:53:46,4:32:33
27,W,1:54:44,4:55:27
26,W,2:00:45,4:56:56
58,W,1:58:29,4:31:31
27,W,1:57:51,4:28:28
39,M,2:02:52,4:33:20
38,M,1:59:29,4:11:25
39,M,2:00:21,4:35:50
38,W,2:03:48,4:58:17
58,M,1:53:06,4:29:55
32,M,1:51:50,4:58:18
35,M,2:00:44,4:14:24
42,W,1:58:36,4:33:22
49,W,2:07:08,4:54:09
30,M,1:56:16,4:50:14
32,M,1:56:21,4:50:14
29,W,1:56:19,4:50:14
40,W,2:04:09,5:00:48
40,M,1:50:43,4:11:02
34,M,1:50:01,4:14:26
53,W,2:01:08,4:54:27
40,M,2:00:26,4:37:13
48,W,2:04:39,4:37:53
40,W,2:00:06,4:12:42
41,M,2:00:26,4:37:14
24,M,1:59:29,4:27:49
43,M,1:52:07,4:11:33
